ID;Label;REG;Entidad_ID;Nivel;Census-Level;year;START_;END_;Fecha_Dato;Nota;Dato-tipo;Fuente;Población;Blancos;Indios;Indefinidos;Mestizos;Castas;Blancos-rel;Indios-rel;Indefinidos-rel;Mestizos-rel;Castas-rel;Esclavos;Esclavos-rel;Vecinos-doc;Familias-doc;Total-doc;Eclesiasticos-t-doc;Blancos-t-doc;Indios-t-doc;Indefinidos-doc;Mestizos-t-doc;Castas-t-doc;Negros-t-doc;Esclavos-t-doc;Eclesiasticos-m-doc;Eclesiasticos-f-doc;Blancos-m-doc;Blancos-f-doc;Indios-m-doc;Indios-f-doc;Indefinidos-m-doc;Indefinidos-f-doc;Mestizos-m-doc;Mestizos-f-doc;Castas-m-doc;Castas-f-doc;Negros-m-doc;Negros-f-doc;Esclavos-m-doc;Esclavos-f-doc;Blancos-m-cas-doc;Blancos-m-sol-doc;Blancos-m-men-doc;Blancos-f-cas-doc;Blancos-f-sol-doc;Blancos-f-men-doc;Indios-m-cas-doc;Indios-m-sol-doc;Indios-m-men-doc;Indios-f-cas-doc;Indios-f-sol-doc;Indios-f-men-doc;Indefinido-m-cas;Indefinido-m-sol;Indefinido-m-men;Indefinido-f-cas;Indefinido-f-sol;Indefinido-f-men;Mestizos-m-cas-doc;Mestizos-m-sol-doc;Mestizos-m-men-doc;Mestizos-f-cas-doc;Mestizos-f-sol-doc;Mestizos-f-men-doc;Castas-m-cas-doc;Castas-m-sol-doc;Castas-m-men-doc;Castas-f-cas-doc;Castas-f-sol-doc;Castas-f-men-doc;Negros-m-cas-doc;Negros-m-sol-doc;Negros-m-men-doc;Negros-f-sol-doc;Negros-f-cas-doc;Negros-f-men-doc;Esclavos-m-cas-doc;Esclavos-m-sol-doc;Esclavos-m-men-doc;Esclavos-f-cas-doc;Esclavos-f-sol-doc;Esclavos-f-men-doc;Blancos-m-viudos;Blancos-f-viudos;Indios-m-viudos;Indios-f-viudos;Indefinido-m-viudos;Indefinido-f-viudos;Mestizos-m-viudos;Mestizos-f-viudos;Castas-m-viudos;Castas-f-viudos;Negros-m-viudos;Negros-f-viudos;Esclavos-m-viudos;Esclavos-f-viudos;Tributarios
57;Isla de Cuba;SDO;PRSDIC00;Provincia_mayor;45;1774;1774;1774;1774;;original;lasagra;171620;96440;0;0;0;74327;56,19;0,00;0,00;0,00;43,31;43937;25,601;;;;;;;;;;;;;;55576;40864;;;;;;;10201;8549;5951;5689;28771;15166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;La Habana;SDO;JUSDLHLH;Jurisdiccion;30;1774;1774;1774;1774;"Combina los datos de diferentes jurisdicciones menores que no se distinguen en tal forma en HGIS de las Indias: Habana; Santiago de las Vegas, San Felipe y Santiago, Isla de Pinos, Rosario, Guanabacoa, Jaruco, Matanzas. Los datos distinguen entre esclavos 'mulatos' y 'negros', que se subsumaron en los campos 'esclavos-m-doc' y 'esclavos-f-doc'. Los números según estado son M:858/16173; F: 401/8484.";suma-de-parciales;lasagra;94318;54453;0;0;0;39865;57,73;0,00;0,00;0,00;42,27;27240;28,881;;;;;;;;;;;;;;32786;21667;;;;;;;3532;3656;2582;2855;18355;8885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;Filipinas;SDO;JUSDLHFI;Jurisdiccion;30;1774;1774;1774;1774;;original;lasagra;2617;1647;0;0;0;970;62,93;0,00;0,00;0,00;37,07;451;17,233;;;;;;;;;;;;;;995;652;;;;;;;285;195;18;21;325;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;Cuatro Villas;SDO;JUSDLHCV;Jurisdiccion;30;1774;1774;1774;1774;;original;lasagra;25067;16859;0;0;0;8208;67,26;0,00;0,00;0,00;32,74;4264;17,010;;;;;;;;;;;;;;8802;8057;;;;;;;1209;1076;897;762;2289;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;Puerto Príncipe;SDO;JUSDCUPP;Jurisdiccion;30;1774;1774;1774;1774;;original;lasagra;14332;8354;0;0;0;5978;58,29;0,00;0,00;0,00;41,71;3874;27,030;;;;;;;;;;;;;;4061;4293;;;;;;;417;517;430;740;2203;1671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;Santiago de Cuba;SDO;PRSDCU00;Provincia_menor;30;1774;1774;1774;1774;;original;lasagra;35286;15127;0;0;0;20159;42,87;0,00;0,00;0,00;57,13;8504;24,100;;;;;;;;;;;;;;8932;6195;;;;;;;4758;3562;2024;1311;5599;2905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Santiago;CHL;JUCHSASA;Jurisdiccion;30;1777;1777;1777;1777;;original;guarda;40607;21318;5456;0;6265;7568;52,50;13,44;0,00;15,43;18,64;0;;;;;;21318;5456;0;6265;7568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;Puerto Rico;SDO;PRSDPR00;Provincia;34;1777;1777;1777;1777;;original;vazquez-calzada;70210;30709;0;0;0;39501;43,74;0,00;0,00;0,00;56,26;7592;10,813;;;;;30709;;;;31909;;7592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;Choco;NGR;PRNGCH00;Provincia;40;1778;1778;1778;1778;;suma-de-parciales;convocatoria;14659;329;5414;0;0;8916;2,24;36,93;0,00;0,00;60,82;5756;39,266;;;;;;;;;;;;20;0;;;;;;;;;;;;;;;63;120;;47;79;;1237;1537;;1241;1399;;;;;;;;;;;;;;523;1150;;517;970;;;;;;;;911;2143;;905;1797;;;;;;;;;;;;;;;;
66;Salta;RPL;JURPSASA;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;11565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;Jujuy;RPL;JURPSAJU;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;13619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;San Miguel;RPL;JURPSASM;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;20104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Santiago del Estero;RPL;JURPSAES;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;15456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;Catamarca;RPL;JURPSACT;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;15315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;Cordoba;RPL;JURPCOCO;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;40203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;La Rioja;RPL;JURPCOLR;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;9723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Tucumán;RPL;PRRPTU00;Provincia;40;1778;1778;1779;1778;;suma-de-parciales;historia-general-espana;125985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Mendoza;RPL;JURPCOME;Jurisdiccion;30;1778;1778;1778;1778;;desconocido;historia-general-espana;8765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;San Juan;RPL;JURPCOSJ;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;7690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;San Luis;RPL;JURPCOSL;Jurisdiccion;30;1778;1778;1779;1778;;desconocido;historia-general-espana;6956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;Cuyo;CHL;JUCHCYCY;Provincia;40;1778;1778;1778;1778;;suma-de-parciales;historia-general-espana;23411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;Darien;NGR;PRNGDA00;Partido;34;1778;1778;1778;1778;;desconocido;historia-general-espana;1266;33;400;0;0;847;2,61;31,60;0,00;0,00;66,90;85;6,714;;;;;;;;;742;;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;Panama;NGR;PRNGPA00;Provincia_menor;34;1778;9999;9999;1778;No usamos este dato en el HGIS, confiando más en el de ID 631.;desconocido;historia-general-espana;35768;7803;5470;0;0;22495;21,82;15,29;0,00;0,00;62,89;2793;7,809;;;;;;;;;19702;;2793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;Copiapo;CHL;JUCHSACP;Jurisdiccion;30;1779;1778;1779;1779;;desconocido;rel-eco-1780;3952;1730;0;0;1625;597;43,78;0,00;0,00;41,12;15,11;0;;;;;;;;;;;;;;;870;860;;;;;790;835;280;257;25;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;La Serena;CHL;JUCHSACQ;Jurisdiccion;30;1779;1778;1779;1779;"El dato original distingue entre esclavos mulatos (254) y esclavos negros (63); y entre 'indios libres' (639) e 'indios encomendados' (775).";original;rel-eco-1780;8194;4758;1414;0;0;2022;58,07;17,26;0,00;0,00;24,68;317;3,869;;;;;4758;1414;;;1685;20;317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;Aconcagua;CHL;JUCHSAAC;Jurisdiccion;30;1779;1778;1779;1779;"El corregidor da como número ""entre 11000 y 12000 almas"".";original;rel-eco-1780;11500;;;;;;0,00;0,00;0,00;0,00;0,00;0;;;;11500;;;;11500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;Quillota;CHL;JUCHSAQU;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;23659;18274;3442;0;0;1943;77,24;14,55;0,00;0,00;8,21;0;;;;;;18274;3442;;;1943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;Santiago;CHL;JUCHSASA;Jurisdiccion;30;1779;1778;1779;1779;El dato original (16650) excluye los habitantes de la capital misma! Los habitantes de Santiago para 1778, según la Historia General de España ascendió  a 24318, cifra quesimplemente  sumamos.;calculo;rel-eco-1780;40968;;;;;;0,00;0,00;0,00;0,00;0,00;0;;;;40968;;;;40968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;Valparaiso;CHL;JUCHSAVA;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;2137;1558;255;0;164;160;72,91;11,93;0,00;7,67;7,49;0;;;;;;1558;255;;164;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;Melipilla;CHL;JUCHSAME;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;8568;6286;1349;0;0;933;73,37;15,74;0,00;0,00;10,89;0;;;;;;;;;;;;;;;3084;3202;662;687;;;;;464;469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;Rancagua;CHL;JUCHSARA;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;15355;9400;2235;0;2011;1709;61,22;14,56;0,00;13,10;11,13;0;;;;;;;;;;;;;;;4859;4541;1052;1183;;;999;1012;856;665;108;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;Colchagua;CHL;JUCHSACO;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;41201;30819;3721;0;3774;2887;74,80;9,03;0,00;9,16;7,01;0;;;;;;30819;3721;;3774;2887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;Maule;CHL;JUCHSAMA;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;29616;26254;985;0;1218;1159;88,65;3,33;0,00;4,11;3,91;0;;;;;;26254;;;1218;;286;;;;;;508;477;;;;;511;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;Cauquenes;CHL;JUCHCOCQ;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;15466;15000;250;0;150;66;96,99;1,62;0,00;0,97;0,43;0;;;;;;15000;250;;150;50;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;Concepcion;CHL;JUCHCOCO;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;6458;0;0;6423;0;35;0,00;0,00;99,46;0,00;0,54;0;;708;;;;;;6423;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;Puchacay;CHL;JUCHCOPU;Jurisdiccion;30;1779;1778;1779;1779;Se indican 11 vecinos en la villa y 288 familias en lo rural.;original;rel-eco-1780;1196;0;0;1196;0;0;0,00;0,00;100,00;0,00;0,00;0;;11;288;;;;;1196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;Rere;CHL;JUCHCORE;Jurisdiccion;30;1779;1778;1779;1779;;original;rel-eco-1780;15027;12828;1484;0;700;15;85,37;9,88;0,00;4,66;0,10;0;;;;;;12828;1484;;700;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95001;Chile;CHL;SUCH0000;Provincia_menor;40;1779;1778;1779;1779;Falta Chillán;suma-de-parciales;rel-eco-1780;218819;126907;15135;53664;11267;11846;58,00;6,92;24,52;5,15;5,41;0;;;;;;109491;10566;53664;7631;7412;322;;;;8813;8603;2222;2347;;;1789;1847;2111;1753;133;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95002;Chile;CHL;SUCH0000;Provincia_mayor;50;1779;1778;1779;1779;Falta Chillán;suma-de-parciales;hgis-demografia;249953;;;;;;0,00;0,00;0,00;0,00;0,00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;Leon;GUA;PRGUNI00;Provincia_menor;30;1779;1778;1779;1779;Otro estado para la misma fecha publicado en mauleon da solo 69929.;original;mauleon;75180;5202;32996;0;0;16;6,92;43,89;0,00;0,00;0,02;0;;;;;;5202;32996;;0;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;Matagalpa;GUA;JUGUNIMG;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;19955;1625;14784;0;0;17;8,14;74,09;0,00;0,00;0,09;0;;;;;;1625;14784;;0;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;Realejo;GUA;JUGUNIRE;Partido;30;1779;1778;1779;1779;Otro estado de la misma fecha publicado en mauleon da 6209.;original;mauleon;6023;136;2573;0;0;18;2,26;42,72;0,00;0,00;0,30;0;;;;;;136;2573;;0;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;Subtiava;GUA;JUGUNISU;Partido;30;1779;1778;1779;1779;Otro estado de la misma fecha publicado en mauleon da 8850.;original;mauleon;9351;30;8310;0;0;19;0,32;88,87;0,00;0,00;0,20;0;;;;;;30;8310;;0;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;Nicoya;GUA;JUGUNINC;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;2983;94;441;0;0;20;3,15;14,78;0,00;0,00;0,67;0;;;;;;94;441;;0;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;Rio San Juan;GUA;JUGUNISJ;Jurisdiccion;30;1779;1778;1779;1779;"La tabla de Juarrós tiene 1046 para los tres castillos guatemaltecos. Para San Felipe, encontramos el número de 122; para Omoa y Concepción calculamos el número de acuerdo al estado de sus fuerzas (367 de Omoa, 228 de Concepción).";division;juarros;354;;;;;;;;;;;;;;;;;;;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;Peten;GUA;MIGUGUPE;Jurisdiccion;34;1779;1778;1779;1779;;original;juarros;2555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;Guatemala;GUA;JUGUGUGU;Jurisdiccion;30;1779;1778;1779;1795;Los datos para la ciudad de Guatemala en la tabla de Juarrós de 23424 se refieren al padrón de 1795! ;original;mauleon;23424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;Sacatepeques;GUA;JUGUGUSA;Provincia_menor;30;1779;1778;1779;1779;"En la tabla publicada, el número es de 50783, pero indicando que se han sumado 8000 habitantes, ""los que en el día tiene la villa de Guatemala"" (1808).";calculo;mauleon;43786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;Chimaltenango;GUA;JUGUGUCT;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;40082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;Solola;GUA;JUGUGUSO;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;27953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;Quetzaltenango;GUA;JUGUGUQU;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;28563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;Totonicapan;GUA;JUGUGUTO;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;51272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;Chiquimula;GUA;JUGUGUCM;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;52423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;Verapaz;GUA;JUGUGUVE;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;49583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;Escuintla;GUA;JUGUGUES;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;24978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;Sonsonate;GUA;JUGUGUSS;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;29248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;Suchiltepequez;GUA;JUGUGUSU;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;17535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;San Salvador;GUA;PRGUSS00;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;117436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;Chiapas;GUA;JUGUCHCR;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;40277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;Soconusco;GUA;PRGUCHSO;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;9078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;Tuxtla;GUA;JUGUCHTU;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;19898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;Comayagua;GUA;PRGUCY00;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;56275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;Tegucigalpa;GUA;JUGUTGTG;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;31455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;Costa Rica;GUA;PRGUCR00;Provincia_menor;30;1779;1778;1779;1779;;original;mauleon;24536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;San Felipe del Golfo;GUA;JUGUGUSF;Jurisdiccion;30;1779;1778;1779;1779;"La tabla de Juarrós tiene 1046 para los tres castillos guatemaltecos. Para San Felipe, encontramos el número de 122; para Omoa y Concepción calculamos el número de acuerdo al estado de sus fuerzas (367 de Omoa, 228 de Concepción).";original;juarros;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;Omoa;GUA;JUGUCYOM;Jurisdiccion;30;1779;1778;1779;1779;"La tabla de Juarrós tiene 1046 para los tres castillos guatemaltecos. Para San Felipe, encontramos el número de 122; para Omoa y Concepción calculamos el número de acuerdo al estado de sus fuerzas (367 de Omoa, 228 de Concepción).";division;juarros;570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Capitanía General de Guatemala;GUA;SUGU0000;Superior;50;1779;1778;1779;1779;;suma-de-parciales;mauleon;804895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;Cartagena;NGR;PRNGCA00;Provincia;40;1779;1779;1779;1779;En el Estado General para Nueva Granada, Cartagena el total para Cartagena es algo menor (118685).;suma-de-parciales;convocatoria;118763;12390;20567;0;0;85806;10,43;17,32;0,00;0,00;72,25;9109;7,670;;;118685;;;;;;;;;350;42;;;;;;;;;;;;;;;2211;3961;;1985;3841;;3336;6660;;3430;7141;;;;;;;;;;;;;;11487;26364;;12255;26591;;;;;;;;1206;3238;;1192;3473;;;;;;;;;;;;;;;;
125;Choco;NGR;PRNGCH00;Provincia;40;1779;1779;1779;1779;;original;convocatoria;14437;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Popayán;QUI;JUQUPOPO;Jurisdiccion;30;1779;1778;1779;1779;;original;herrera;13623;4254;4192;0;0;5177;31,23;30,77;0,00;0,00;38,00;2675;19,636;;;;;;;;;;;;166;96;;;;;;;;;;;;;;;545;1215;;579;1653;;708;1377;;715;1392;;;;;;;;;;;;;;371;742;;379;1010;;;;;;;;286;804;;297;1288;;;;;;;;;;;;;;;;
