ID;Label;GZ_ID;Contexto-Sup1;Contexto-Sup2;Contexto-Sup3;Contexto-Sup4;REG;Curatos;Anexos;Nucleos;Alcance-tipo;START_;END_;Fecha_Dato;Dato-tipo;Fuente;SUMAS;Nota;Total;Blancos;Indios;Mestizos;Castas;Indefinidos;Blancos-rel;Indios-rel;Mestizos-rel;Castas-rel;Indefinidos-rel;Esclavos;Esclavos-rel;Vecinos-doc;Tributarios-doc;Familias-doc;Total-doc;Eclesiasticos-t-doc;Blancos-t-doc;Indefinidos-t-doc;Indios-t-doc;Mestizos-t-doc;Castas-t-doc;Negros-t-doc;Esclavos-t-doc;Eclesiásticos-m-doc;Eclesiásticos-f-doc;Blancos-m-doc;Blancos-f-doc;Indefinidos-m-doc;Indefinidos-f-doc;Indios-m-doc;Indios-f-doc;Mestizos-m-doc;Mestizos-f-doc;Castas-m-doc;Castas-f-doc;Negros-m-doc;Negros-f-doc;Esclavos-m-doc;Esclavos-f-doc;Blancos-m-cas-doc;Blancos-m-sol-doc;Blancos-m-men-doc;Blancos-f-cas-doc;Blancos-f-sol-doc;Blancos-f-men-doc;Indios-m-cas-doc;Indios-m-sol-doc;Indios-m-men-doc;Indios-f-cas-doc;Indios-f-sol-doc;Indios-f-men-doc;Indefinido-m-cas;Indefinido-m-sol;Indefinido-m-men;Indefinido-f-cas;Indefinido-f-sol;Indefinido-f-men;Mestizos-m-cas-doc;Mestizos-m-sol-doc;Mestizos-m-men-doc;Mestizos-f-cas-doc;Mestizos-f-sol-doc;Mestizos-f-men-doc;Castas-m-cas-doc;Castas-m-sol-doc;Castas-m-men-doc;Castas-f-cas-doc;Castas-f-sol-doc;Castas-f-men-doc;Negros-m-cas-doc;Negros-m-sol-doc;Negros-m-men-doc;Negros-f-cas-doc;Negros-f-sol-doc;Negros-f-men-doc;Esclavos-m-cas-doc;Esclavos-m-sol-doc;Esclavos-m-men-doc;Esclavos-f-cas-doc;Esclavos-f-sol-doc;Esclavos-f-men-doc;Blancos-m-viudos;Blancos-f-viudos;Indios-m-viudos;Indios-f-viudos;Mestizos-m-viudos;Mestizos-f-viudos;Castas-m-viudos;Castas-f-viudos;Negros-m-viudos;Negros-f-viudos;Esclavos-m-viudos;Esclavos-f-viudos;Indefinido-m-viudos;Indefinido-f-viudos;Casas-doc;Familias-Blancos;Familias-Indios;Fam-Indefinidos;Fam-Mestizos;Fam-Castas;Fam-Negros;Fam-Esclavos;Etnia principal;Etnias
4287;Santa Rosa;5000150;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;749;27;0;0;722;0;19,53775039;8,597842835;0;71,86440678;0;83;11,08144192;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;4;9;;3;11;;0;0;;0;0;;;;;;;;;;;;;;91;232;;92;224;;;;;;;;9;36;;9;29;;;;;;;;;;;;;;;;;;;;;;;;;
4288;Santa Rosa;5000150;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;740;27;0;0;713;0;45,38006372;25,8534365;0;28,76649977;0;54;7,297297297;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;7;8;;2;9;;0;0;;0;0;;;;;;;;;;;;;;92;243;;96;228;;;;;;;;10;4;;8;32;;;;;;;;;;;;;;;;;;;;;;;;;
4289;San Estanislao;5000152;Mahates;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1788;207;0;0;1581;0;16,88442211;2,010050251;0;81,10552764;0;46;2,572706935;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;33;58;;33;82;;0;0;;0;0;;;;;;;;;;;;;;223;530;;223;559;;;;;;;;2;29;;2;13;;;;;;;;;;;;;;;;;;;;;;;;;
4290;San Estanislao;5000152;Mahates;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1745;108;3;0;1634;0;0,068965517;0;0;0;0;30;1,719197708;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;18;40;;16;33;;0;2;;0;1;;;;;;;;;;;;;;254;536;;256;558;;;;;;;;6;16;;6;2;;;;;;;;;;;;;;;;;;;;;;;;;
4291;Ojolargo;5000153;Mompox;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;471;38;0;0;433;0;50,08726003;2,443280977;0;47,46945899;0;74;15,71125265;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;21;;5;8;;0;0;;0;0;;;;;;;;;;;;;;62;156;;71;70;;;;;;;;14;33;;12;15;;;;;;;;;;;;;;;;;;;;;;;;;
4292;Ojolargo;5000153;Mompox;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;442;32;0;0;410;0;4,553415061;11,2084063;0;84,23817863;0;65;14,70588235;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;9;14;;3;5;;0;0;;0;0;;;;;;;;;;;;;;70;120;;70;85;;;;;;;;11;35;;8;11;;;;;;;;;;;;;;;;;;;;;;;;;
4293;Algarrobo;5000154;Mompox;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1221;34;29;0;1158;0;51,87265918;0,74906367;0;47,37827715;0;18;1,474201474;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;15;5;;6;7;;6;7;;5;11;;;;;;;;;;;;;;217;328;;233;362;;;;;;;;2;7;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;
4294;Algarrobo;5000154;Mompox;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1194;22;29;0;1143;0;6,699346405;9,531590414;0;83,76906318;0;18;1,507537688;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;0;9;;4;7;;8;5;;5;11;;;;;;;;;;;;;;200;356;;220;349;;;;;;;;3;5;;0;10;;;;;;;;;;;;;;;;;;;;;;;;;
4295;Ayapel;5000155;Ayapel;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1533;67;73;0;1393;0;44,02985075;29,85074627;0;26,11940299;0;277;18,06914547;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;13;23;;13;17;;18;20;;12;23;;;;;;;;;;;;;;200;386;;202;328;;;;;;;;48;97;;40;92;;;;;;;;;;;;;;;;;;;;;;;;;
4296;Ayapel;5000155;Ayapel;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;2375;108;81;0;2186;0;14,29963459;9,598051157;0;76,10231425;0;273;11,49473684;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;10;15;;21;25;;17;21;;17;26;;;;;;;;;;;;;;202;388;;200;1123;;;;;;;;46;96;;40;91;;;;;;;;;;;;;;;;;;;;;;;;;
4297;San Onofre;5000157;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1263;22;62;0;1179;0;36,51804671;0;0;63,48195329;0;616;48,77276326;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;5;6;;3;7;;11;18;;11;22;;;;;;;;;;;;;;82;198;;86;197;;;;;;;;131;145;;134;206;;;;;;;;;;;;;;;;;;;;;;;;;
4298;San Onofre;5000157;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1244;19;63;0;1162;0;29,21669525;13,49342481;0;57,28987993;0;600;48,23151125;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;7;5;;2;4;;9;23;;9;22;;;;;;;;;;;;;;77;206;;83;196;;;;;;;;130;140;;130;200;;;;;;;;;;;;;;;;;;;;;;;;;
4299;Gegua;5000159;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;500;1;499;0;0;0;61,4010989;7,783882784;0;30,81501832;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;106;128;;111;154;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4300;Tegua;5000159;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;480;1;479;0;0;0;8,408290966;7,821666015;0;83,77004302;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;96;136;;95;152;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4301;Caymito;5000161;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;876;107;0;0;769;0;45,24380496;10,23181455;0;44,5243805;0;225;25,68493151;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;21;31;;12;42;;0;0;;0;0;;;;;;;;;;;;;;77;191;;204;72;;;;;;;;41;71;;57;56;;;;;;;;;;;;;;;;;;;;;;;;;
4302;Caymito;5000161;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;843;99;0;0;744;0;34,8952591;42,39250276;0;22,71223815;0;212;25,14827995;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;10;41;;9;38;;0;0;;0;0;;;;;;;;;;;;;;70;189;;190;83;;;;;;;;35;74;;50;53;;;;;;;;;;;;;;;;;;;;;;;;;
4303;San Carlos;5000162;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;504;4;0;0;500;0;52,73390036;4,738760632;0;42,527339;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;89;184;;90;137;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4304;San Carlos;5000162;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;491;2;0;0;489;0;28,45786963;17,17011129;0;54,37201908;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;2;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;82;187;;84;136;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4305;Cerete;5000163;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;830;1;829;0;0;0;59,63620615;7,362494586;0;33,00129926;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;162;208;;151;308;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4306;Cerete;5000163;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1163;1;1162;0;0;0;13,01671064;6,420404573;0;80,56288478;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;200;394;;198;370;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4307;Coloso;5000164;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;187;8;179;0;0;0;59,65367965;7,359307359;0;32,98701299;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;5;;0;2;;34;57;;41;47;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4308;Coloso;5000164;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;189;8;181;0;0;0;12,24886585;9,39727803;0;78,35385612;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;3;;0;4;;38;54;;38;51;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4309;Galapa;5000166;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;933;2;574;0;357;0;44,45564516;10,38306452;0;45,16129032;0;1;0,107181136;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;0;;0;0;;89;188;;99;198;;;;;;;;;;;;;;48;118;;50;140;;;;;;;;0;1;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4310;Galapa;5000166;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;942;2;581;0;359;0;29,04472667;16,06847046;0;54,88680287;0;1;0,106157113;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;0;;0;0;;87;189;;102;203;;;;;;;;;;;;;;45;120;;49;144;;;;;;;;0;1;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4311;Sabanagrande;5000167;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1854;70;0;0;1784;0;15,99727706;2,2804629;0;81,72226004;0;30;1,618122977;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;20;25;;8;16;;0;0;;0;0;;;;;;;;;;;;;;261;621;;252;620;;;;;;;;4;16;;3;7;;;;;;;;;;;;;;;;;;;;;;;;;
4312;Sabanagrande;5000167;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1873;76;0;0;1797;0;40,56657224;22,32294618;0;37,11048159;0;29;1,548318206;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;22;29;;6;18;;0;0;;0;0;;;;;;;;;;;;;;262;626;;253;627;;;;;;;;4;15;;2;8;;;;;;;;;;;;;;;;;;;;;;;;;
4313;Sabanalarga;5000168;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;2474;48;0;0;2426;0;16,09489051;0,656934307;0;83,24817518;0;97;3,920776071;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;8;18;;6;13;;0;0;;0;0;;;;;;;;;;;;;;371;760;;404;794;;;;;;;;8;48;;7;34;;;;;;;;;;;;;;;;;;;;;;;;;
4314;Sabanalarga;5000168;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;2366;47;0;0;2319;0;46,74641148;25,07177033;0;28,18181818;0;90;3,803888419;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;7;16;;7;14;;0;0;;0;0;;;;;;;;;;;;;;364;767;;306;792;;;;;;;;9;39;;9;33;;;;;;;;;;;;;;;;;;;;;;;;;
4315;Santa Catalina;5000169;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;742;15;0;0;727;0;21,59047253;8,87437572;0;69,53515175;0;18;2,425876011;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;4;;1;6;;0;0;;0;0;;;;;;;;;;;;;;124;241;;120;224;;;;;;;;4;6;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;
4316;Santa Catalina;5000169;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;752;16;0;0;736;0;34,92647059;27,14460784;0;37,92892157;0;18;2,393617021;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;2;;3;7;;0;0;;0;0;;;;;;;;;;;;;;127;236;;125;230;;;;;;;;5;10;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;
4317;Palmar de Candelaria;5000170;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;754;14;0;0;740;0;0,094473311;0;0;0;0;25;3,315649867;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;2;4;;1;6;;0;0;;0;0;;;;;;;;;;;;;;126;225;;126;238;;;;;;;;3;10;;4;8;;;;;;;;;;;;;;;;;;;;;;;;;
4318;Palmar de Candelaria;5000170;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;779;13;0;0;766;0;37,4501992;25,83949915;0;36,71030165;0;35;4,492939666;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;3;;2;6;;0;0;;0;0;;;;;;;;;;;;;;129;228;;131;243;;;;;;;;3;22;;3;7;;;;;;;;;;;;;;;;;;;;;;;;;
4319;Baranoa;5000171;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1742;45;0;0;1697;0;50,05025126;10,55276382;0;39,39698492;0;28;1,607347876;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;14;12;;4;14;;0;0;;0;0;;;;;;;;;;;;;;228;600;;240;601;;;;;;;;2;20;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;
4320;Baranoa;5000171;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1743;47;0;0;1696;0;37,99264319;26,01156069;0;35,99579611;0;22;1,262191624;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;13;11;;6;16;;0;0;;0;0;;;;;;;;;;;;;;229;604;;238;603;;;;;;;;1;15;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;
4321;Morales;5000173;Ayapel;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;549;59;43;0;447;0;47,56335283;28,65497076;0;23,78167641;0;8;1,4571949;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;18;20;;8;12;;17;11;;6;9;;;;;;;;;;;;;;78;148;;84;129;;;;;;;;2;3;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;
4322;Morales;5000173;Ayapel;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;797;69;52;0;676;0;14,40556579;8,369142623;0;77,22529159;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;18;25;;9;17;;20;17;;10;5;;;;;;;;;;;;;;56;159;;60;401;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4323;Tetón;5000175;Mompox;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;357;1;356;0;0;0;54,54545455;0,699300699;0;44,75524476;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;46;108;;42;160;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4324;Tetón;5000175;Mompox;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;378;1;377;0;0;0;4,133766837;13,23734324;0;82,62888992;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;51;112;;47;167;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4325;Zambrano;5000176;Mompox;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;544;0;544;0;0;0;54,09638554;0,361445783;0;45,54216867;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;0;;0;0;;69;201;;69;205;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4326;Zambrano;5000176;Mompox;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;590;18;572;0;0;0;4,422788606;10,34482759;0;85,23238381;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;18;0;;0;0;;74;206;;78;214;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4327;Peñón;5000177;Mompox;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;295;0;251;0;44;0;50,72674419;4,796511628;0;44,47674419;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;0;;0;0;;48;76;;52;75;;;;;;;;;;;;;;12;12;;9;11;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4328;Peñón;5000177;Mompox;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;320;11;261;0;48;0;0,153727902;0;0;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;11;0;;0;0;;53;80;;50;78;;;;;;;;;;;;;;9;7;;5;27;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4329;Toluviejo;5000178;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1131;4;1127;0;0;0;49,60282436;8,384819064;0;42,01235658;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;0;;0;0;;184;353;;184;406;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4330;Toluviejo;5000178;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1099;1;1098;0;0;0;43,72623574;30,79847909;0;25,47528517;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;156;354;;169;419;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4331;San Nicolás;5000179;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;819;1;818;0;0;0;49,60282436;8,384819064;0;42,01235658;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;159;204;;153;302;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4332;San Nicolás;5000179;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;812;1;811;0;0;0;43,18618042;30,71017274;0;26,10364683;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;149;222;;127;313;;;;;;;;;;;;;;0;0;;0;0;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4333;San Geronimo;5000180;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1196;243;0;0;953;0;39,4017094;10,76923077;0;49,82905983;0;19;1,588628763;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;18;27;;13;184;;0;0;;0;0;;;;;;;;;;;;;;148;325;;157;304;;;;;;;;3;5;;0;11;;;;;;;;;;;;;;;;;;;;;;;;;
4334;San Geronimo;5000180;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;1184;238;0;0;946;0;25,31531532;16,12612613;0;58,55855856;0;20;1,689189189;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;16;27;;9;185;;0;0;;0;0;;;;;;;;;;;;;;130;328;;152;316;;;;;;;;4;5;;1;10;;;;;;;;;;;;;;;;;;;;;;;;;
4335;Santero;5000181;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;358;63;0;0;295;0;44,1806601;0;0;55,8193399;0;255;71,22905028;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;6;28;;7;21;;0;0;;0;0;;;;;;;;;;;;;;7;11;;6;16;;;;;;;;47;109;;47;52;;;;;;;;;;;;;;;;;;;;;;;;;
4336;Santero;5000181;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;334;54;0;0;280;0;31,39872316;10,21474173;0;58,38653511;0;246;73,65269461;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;4;26;;5;18;;0;0;;0;0;;;;;;;;;;;;;;3;8;;4;19;;;;;;;;40;112;;40;54;;;;;;;;;;;;;;;;;;;;;;;;;
4337;Momil;5000183;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;1039;229;47;0;763;0;51,31022823;5,917159763;0;42,772612;0;78;7,507218479;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;42;81;;42;63;;5;18;;7;17;;;;;;;;;;;;;;101;297;;108;179;;;;;;;;8;16;;9;45;;;;;;;;;;;;;;;;;;;;;;;;;
4338;Sincelejo;5000183;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;957;199;0;0;758;0;9,841706813;36,75154852;0;53,40674467;0;75;7,836990596;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;42;49;;43;64;;0;0;;0;0;;;;;;;;;;;;;;100;298;;106;179;;;;;;;;8;19;;6;42;;;;;;;;;;;;;;;;;;;;;;;;;
4339;Cienaga de Oro;5000184;Corozal;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;878;35;0;0;843;0;42,34693878;9,098639456;0;48,55442177;0;23;2,619589977;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;12;13;;6;4;;0;0;;0;0;;;;;;;;;;;;;;126;297;;136;261;;;;;;;;2;8;;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
4340;Cienaga de Oro;5000184;Corozal;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;863;33;0;0;830;0;0;0;0;0;0;22;2,549246813;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;10;14;;4;5;;0;0;;0;0;;;;;;;;;;;;;;120;297;;129;262;;;;;;;;1;8;;1;12;;;;;;;;;;;;;;;;;;;;;;;;;
4341;Piojon;5000186;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;583;1;445;0;137;0;27,82782783;29,12912913;0;43,04304304;0;56;9,605488851;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;81;140;;82;142;;;;;;;;;;;;;;16;30;;11;24;;;;;;;;6;32;;8;10;;;;;;;;;;;;;;;;;;;;;;;;;
4342;Piojon;5000186;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;555;1;448;0;106;0;42,02978489;35,02482074;0;22,94539437;0;28;5,045045045;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;80;142;;80;146;;;;;;;;;;;;;;14;27;;9;28;;;;;;;;5;0;;6;17;;;;;;;;;;;;;;;;;;;;;;;;;
4343;Tubara;5000187;Barranquilla;Cartagena;;;NGR;;;;;1778;1779;1779;original;convocatoria;;;990;1;969;0;20;0;42,75862069;10,04926108;0;47,19211823;0;2;0,202020202;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;160;315;;154;340;;;;;;;;;;;;;;1;7;;2;8;;;;;;;;0;1;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
4344;Tubara;5000187;Barranquilla;Cartagena;;;NGR;;;;;1780;1780;1780;original;convocatoria;;;994;1;972;0;21;0;28,95165671;15,91526344;0;55,13307985;0;9;0,905432596;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;0;0;;0;0;;162;317;;151;342;;;;;;;;;;;;;;1;5;;2;4;;;;;;;;8;0;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
4345;Lloro;5000188;Citara;Choco;;;NGR;;;;Partido;1778;1778;1778;original;convocatoria;;;1684;25;1140;0;519;0;13,48314607;0;0;86,51685393;0;343;20,36817102;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;4;9;;4;7;;260;296;;260;324;;;;;;;;;;;;;;33;56;;33;54;;;;;;;;54;136;;54;99;;;;;;;;;;;;;;;;;;;;;;;;;
4346;Lloro;5000188;Citara;Choco;;;NGR;;;;Partido;1779;1779;1779;original;convocatoria;;;1807;24;1183;0;600;0;1,949317739;0,389863548;0;97,66081871;0;388;21,47205313;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;5;9;;3;6;;262;309;;267;345;;;;;;;;;;;;;;35;71;;37;69;;;;;;;;63;147;;62;116;;;;;;;;;;;;;;;;;;;;;;;;;
4347;Lloro;5000188;Citara;Choco;;;NGR;;;;Partido;1782;1782;1782;original;convocatoria;;;2044;22;1191;0;831;0;6,468646865;0,330033003;0;93,20132013;0;576;28,18003914;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;3;11;;3;4;;249;318;;249;375;;;;;;;;;;;;;;47;82;;47;79;;;;;;;;56;352;;58;110;;;;;;;;;;;;;;;;;;;;;;;;;
4348;Lloro;5000188;Citara;Choco;;;NGR;;;;Partido;1783;1783;1783;original;convocatoria;;;2046;6;1244;0;796;0;0,058651026;0;0;0;0;542;26,49071359;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;2;1;;2;0;;256;366;;258;364;;;;;;;;;;;;;;48;79;;48;79;;;;;;;;54;346;;54;88;;;;;;;;;;;;;;;;;;;;;;;;;
